Unnamed: 0,RespondentID,Income_Wages,Income_SelfEmployment,Income_SocialSecurity,Income_DisabilityPension,Income_RetirementPension,Income_SSI,Income_CashAssistance,Income_InterestDividends,Income_OtherSources,MonthlyIncomeRange,PovertyLevelIndex,PovertyLevelCategory,Savings_Over5000,TotalSavings
9168,82724,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.4,1.0,2.0,1.0
9169,82725,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.36,1.0,2.0,1.0
9170,82726,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,2.66,3.0,,
9171,82727,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,12.0,5.0,3.0,,
9172,82728,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,7.0,2.0,77.0
9173,82729,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.51,1.0,2.0,1.0
9174,82730,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,8.0,1.22,1.0,2.0,5.0
9175,82731,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.23,1.0,2.0,2.0
9176,82732,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.17,1.0,1.0,
9177,82733,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,1.74,2.0,,
9178,82734,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,0.51,1.0,2.0,1.0
9179,82735,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.36,1.0,2.0,2.0
9180,82736,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,2.52,3.0,2.0,1.0
9181,82737,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.45,1.0,2.0,1.0
9182,82738,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,0.51,1.0,2.0,1.0
9183,82739,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,4.26,3.0,,
9184,82740,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.74,1.0,,
9185,82741,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.74,1.0,2.0,1.0
9186,82742,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
9187,82743,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
9188,82744,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.43,1.0,2.0,1.0
9189,82745,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.52,2.0,2.0,1.0
9190,82746,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.35,2.0,2.0,3.0
9191,82747,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.83,2.0,,
9192,82748,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.86,1.0,2.0,1.0
9193,82749,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,3.66,3.0,,
9194,82750,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.76,2.0,,
9195,82751,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,7.0,1.51,2.0,,
9196,82752,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.23,1.0,2.0,1.0
9197,82753,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.48,1.0,2.0,1.0
9198,82754,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,11.0,3.31,3.0,,
9199,82755,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0
9200,82756,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9201,82757,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.13,1.0,1.0,
9202,82758,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.25,1.0,2.0,1.0
9203,82759,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.54,2.0,2.0,1.0
9204,82760,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12.0,4.3,3.0,,
9205,82761,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,3.87,3.0,,
9206,82762,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.76,1.0,2.0,1.0
9207,82763,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.42,3.0,,
9208,82764,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.52,1.0,2.0,1.0
9209,82765,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.32,3.0,,
9210,82766,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.29,1.0,2.0,1.0
9211,82767,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.77,1.0,2.0,1.0
9212,82768,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,1.96,3.0,2.0,2.0
9213,82769,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,11.0,2.66,3.0,,
9214,82770,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,3.4,3.0,,
9215,82771,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,0.86,1.0,1.0,
9216,82772,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,2.66,3.0,,
9217,82773,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.22,1.0,2.0,3.0
9218,82774,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.06,3.0,2.0,4.0
9219,82775,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0
9220,82776,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.91,3.0,,
9221,82777,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.21,1.0,2.0,1.0
9222,82778,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.86,1.0,2.0,1.0
9223,82779,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9224,82780,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,1.0
9225,82781,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,2.55,3.0,,
9226,82782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,5.0,3.0,,
9227,82783,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,0.94,1.0,2.0,1.0
9228,82784,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.84,2.0,,
9229,82785,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,1.71,2.0,,
9230,82786,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,4.08,3.0,,
9231,82787,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.53,2.0,,
9232,82788,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9233,82789,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.84,2.0,2.0,1.0
9234,82790,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.55,2.0,1.0,
9235,82791,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.37,2.0,2.0,1.0
9236,82792,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.78,1.0,,
9237,82793,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,1.06,1.0,2.0,1.0
9238,82794,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,0.92,1.0,2.0,2.0
9239,82795,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.07,1.0,2.0,2.0
9240,82796,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9241,82797,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,1.0
9242,82798,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.36,1.0,2.0,1.0
9243,82799,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.27,3.0,,
9244,82800,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,3.03,3.0,,
9245,82801,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,0.65,1.0,2.0,1.0
9246,82802,,,,,,,,,,,,,,
9247,82803,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.03,3.0,,
9248,82804,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,77.0,,3.0,1.0,
9249,82805,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9250,82806,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,2.52,3.0,,
9251,82807,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.43,1.0,2.0,1.0
9252,82808,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.56,1.0,2.0,1.0
9253,82809,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.37,1.0,2.0,1.0
9254,82810,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.55,3.0,,
9255,82811,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,5.0,3.0,,
9256,82812,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.3,1.0,2.0,1.0
9257,82813,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.51,3.0,,
9258,82814,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.57,2.0,2.0,3.0
9259,82815,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.72,1.0,2.0,4.0
9260,82816,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,4.26,3.0,,
9261,82817,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,3.02,3.0,,
9262,82818,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,0.69,1.0,2.0,1.0
9263,82819,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.51,2.0,2.0,1.0
9264,82820,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,2.18,3.0,,
9265,82821,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.25,1.0,2.0,1.0
9266,82822,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,1.54,2.0,2.0,1.0
9267,82823,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9268,82824,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,1.5,2.0,,
9269,82825,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.74,1.0,2.0,1.0
9270,82826,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9271,82827,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,77.0,,7.0,,
9272,82828,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.26,3.0,,
9273,82829,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.24,1.0,2.0,1.0
9274,82830,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.43,3.0,,
9275,82831,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.42,1.0,2.0,1.0
9276,82832,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.99,3.0,,
9277,82833,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,,
9278,82834,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9279,82835,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,3.26,3.0,,
9280,82836,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,2.79,3.0,,
9281,82837,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.56,1.0,2.0,1.0
9282,82838,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.04,1.0,2.0,1.0
9283,82839,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,10.0,3.64,3.0,1.0,
9284,82840,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9285,82841,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.82,3.0,,
9286,82842,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,99.0,,3.0,2.0,1.0
9287,82843,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,3.0,,
9288,82844,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,3.05,3.0,,
9289,82845,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,11.0,5.0,3.0,,
9290,82846,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.96,3.0,2.0,2.0
9291,82847,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.43,1.0,,
9292,82848,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,3.37,3.0,,
9293,82849,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,5.0,3.0,,
9294,82850,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.29,3.0,,
9295,82851,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.77,1.0,2.0,77.0
9296,82852,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,0.75,1.0,2.0,1.0
9297,82853,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.96,3.0,,
9298,82854,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.36,2.0,2.0,1.0
9299,82855,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,1.44,2.0,,
9300,82856,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,1.32,2.0,1.0,
9301,82857,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.88,3.0,,
9302,82858,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.6,1.0,2.0,1.0
9303,82859,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.61,1.0,,
9304,82860,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9305,82861,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.35,2.0,2.0,1.0
9306,82862,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9307,82863,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.61,1.0,,
9308,82864,,,,,,,,,,,,,,
9309,82865,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.8,1.0,2.0,2.0
9310,82866,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,2.96,3.0,,
9311,82867,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9312,82868,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.19,1.0,2.0,1.0
9313,82869,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,0.86,1.0,2.0,1.0
9314,82870,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,2.83,3.0,,
9315,82871,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.53,2.0,2.0,1.0
9316,82872,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.38,2.0,7.0,
9317,82873,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.5,1.0,2.0,1.0
9318,82874,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.68,1.0,,
9319,82875,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,8.0,1.99,3.0,,
9320,82876,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.14,1.0,2.0,1.0
9321,82877,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.98,3.0,1.0,
9322,82878,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,0.67,1.0,2.0,1.0
9323,82879,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,1.37,2.0,2.0,1.0
9324,82880,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.11,1.0,1.0,
9325,82881,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9326,82882,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,3.08,3.0,1.0,
9327,82883,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,9.0,1.9,3.0,1.0,
9328,82884,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,12.0,4.3,3.0,,
9329,82885,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,7.0,1.16,1.0,2.0,1.0
9330,82886,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,
9331,82887,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,4.19,3.0,,
9332,82888,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.49,1.0,2.0,1.0
9333,82889,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,0.97,1.0,2.0,1.0
9334,82890,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.27,1.0,2.0,1.0
9335,82891,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,0.46,1.0,2.0,1.0
9336,82892,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.49,1.0,2.0,1.0
9337,82893,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9338,82894,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
9339,82895,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,4.0,3.0,,
9340,82896,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.03,3.0,,
9341,82897,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.54,2.0,2.0,1.0
9342,82898,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.67,1.0,2.0,1.0
9343,82899,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,7.0,2.0,1.0
9344,82900,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,8.0,3.05,3.0,,
9345,82901,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.54,1.0,2.0,1.0
9346,82902,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9347,82903,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.03,1.0,2.0,4.0
9348,82904,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,4.96,3.0,,
9349,82905,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,4.53,3.0,,
9350,82906,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,1.86,3.0,1.0,
9351,82907,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.03,3.0,,
9352,82908,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.23,1.0,2.0,1.0
9353,82909,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,3.03,3.0,,
9354,82910,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,1.21,1.0,1.0,
9355,82911,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.08,1.0,2.0,1.0
9356,82912,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,12.0,3.42,3.0,,
9357,82913,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,4.63,3.0,,
9358,82914,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,4.03,3.0,,
9359,82915,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.54,2.0,2.0,1.0
9360,82916,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.74,1.0,2.0,1.0
9361,82917,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9362,82918,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.03,1.0,2.0,1.0
9363,82919,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,5.0,3.0,,
9364,82920,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.74,1.0,2.0,1.0
9365,82921,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.6,1.0,2.0,1.0
9366,82922,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.77,1.0,2.0,1.0
9367,82923,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,0.6,1.0,2.0,1.0
9368,82924,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.78,1.0,2.0,3.0
9369,82925,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,4.03,3.0,,
9370,82926,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.84,2.0,,
9371,82927,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,7.0,7.0,
9372,82928,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,12.0,5.0,3.0,,
9373,82929,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.54,2.0,,
9374,82930,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9375,82931,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.2,1.0,2.0,1.0
9376,82932,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.82,2.0,,
9377,82933,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,4.24,3.0,,
9378,82934,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0
9379,82935,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.86,1.0,2.0,1.0
9380,82936,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,2.0,2.0,1.0
9381,82937,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9382,82938,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.06,3.0,,
9383,82939,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,1.31,2.0,,
9384,82940,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.21,1.0,2.0,1.0
9385,82941,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.45,1.0,2.0,1.0
9386,82942,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.03,3.0,2.0,3.0
9387,82943,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9388,82944,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.61,1.0,2.0,1.0
9389,82945,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.02,1.0,2.0,3.0
9390,82946,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,2.79,3.0,,
9391,82947,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.46,3.0,,
9392,82948,1.0,2.0,1.0,9.0,1.0,1.0,2.0,2.0,2.0,5.0,1.23,1.0,2.0,1.0
9393,82949,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.24,3.0,,
9394,82950,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.29,3.0,,
9395,82951,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,7.0,2.79,3.0,1.0,
9396,82952,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9397,82953,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
9398,82954,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.52,1.0,2.0,1.0
9399,82955,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
9400,82956,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,4.26,3.0,,
9401,82957,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,0.98,1.0,2.0,1.0
9402,82958,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.31,2.0,2.0,1.0
9403,82959,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,9.0,
9404,82960,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,3.42,3.0,,
